country,preference_category,snapshot_date,priority_year,pending,spread_days,regime,depletion_per_day,months_to_clear,projected_clear_date,actual_clear_date,error_months,abs_error_months,note
China,EB2,2025-03-03,2016,55,-85,eb3_ahead,0.17,,,2025-04-01,,,queue not shrinking
China,EB2,2025-04-07,2016,50,-31,near_parity,0.11,,,2025-05-01,,,queue not shrinking
China,EB2,2025-05-05,2016,50,-31,near_parity,0.05,,,2025-06-01,,,queue not shrinking
China,EB2,2025-08-05,2016,40,14,near_parity,-0.1,13.6,2026-09-22,2025-09-01,12.7,12.7,
China,EB2,2025-09-03,2016,45,14,near_parity,-0.03,44.1,2029-05-06,2025-10-01,43.1,43.1,
China,EB2,2025-10-02,2016,45,31,near_parity,-0.03,44.3,2029-06-13,2025-11-01,43.4,43.4,
China,EB2,2025-11-03,2016,40,31,near_parity,0.0,,,2025-12-01,,,queue not shrinking
China,EB2,2025-12-03,2016,40,61,eb2_ahead,-0.05,0.1,2025-12-07,2026-01-01,-0.8,0.8,eb2_ahead: supply-floor rate applied
China,EB2,2026-01-02,2016,40,123,eb2_ahead,-0.05,0.1,2026-01-06,2026-02-01,-0.9,0.9,eb2_ahead: supply-floor rate applied
China,EB2,2024-02-22,2017,110,-244,eb3_ahead,,,,2024-03-01,,,insufficient history
China,EB2,2024-03-03,2017,114,-244,eb3_ahead,,,,2024-04-01,,,insufficient history
China,EB2,2024-04-03,2017,113,-213,eb3_ahead,,,,2024-05-01,,,insufficient history
China,EB2,2024-05-03,2017,82,-213,eb3_ahead,-0.39,5.2,2024-10-08,2024-06-01,4.2,4.2,eb3_ahead: pending deflated by 24%
China,EB2,2024-06-03,2017,79,-213,eb3_ahead,-0.38,5.2,2024-11-08,2024-07-01,4.3,4.3,eb3_ahead: pending deflated by 24%
China,EB2,2024-07-03,2017,91,-184,eb3_ahead,-0.24,9.8,2025-04-28,2024-08-01,8.9,8.9,eb3_ahead: pending deflated by 20%
China,EB2,2024-08-03,2017,71,-184,eb3_ahead,-0.12,15.5,2025-11-18,2024-09-01,14.6,14.6,eb3_ahead: pending deflated by 20%
China,EB2,2024-09-03,2017,71,-184,eb3_ahead,-0.09,21.3,2026-06-14,2024-10-01,20.4,20.4,eb3_ahead: pending deflated by 20%
China,EB2,2024-10-03,2017,69,-10,near_parity,-0.24,9.5,2025-07-18,2024-11-01,8.5,8.5,
China,EB2,2024-11-03,2017,66,-10,near_parity,-0.05,39.9,2028-03-01,2024-12-01,39.0,39.0,
China,EB2,2024-12-03,2017,60,-10,near_parity,-0.12,16.3,2026-04-13,2025-01-01,15.3,15.3,
China,EB2,2025-01-03,2017,55,-40,near_parity,-0.15,11.9,2025-12-30,2025-02-01,10.9,10.9,
China,EB2,2025-02-03,2017,61,-70,eb3_ahead,-0.05,34.0,2027-12-05,2025-03-01,33.1,33.1,eb3_ahead: pending deflated by 8%
China,EB2,2025-03-03,2017,55,-85,eb3_ahead,-0.06,29.5,2027-08-16,2025-04-01,28.5,28.5,eb3_ahead: pending deflated by 9%
China,EB2,2025-04-07,2017,60,-31,near_parity,0.05,,,2025-05-01,,,queue not shrinking
China,EB2,2025-05-05,2017,55,-31,near_parity,-0.07,27.4,2027-08-17,2025-06-01,26.5,26.5,
China,EB2,2025-08-05,2017,60,14,near_parity,0.03,,,2025-09-01,,,queue not shrinking
China,EB2,2025-09-03,2017,66,14,near_parity,0.04,,,2025-10-01,,,queue not shrinking
China,EB2,2025-10-02,2017,60,31,near_parity,0.03,,,2025-11-01,,,queue not shrinking
China,EB2,2025-11-03,2017,60,31,near_parity,0.0,,,2025-12-01,,,queue not shrinking
China,EB2,2025-12-03,2017,60,61,eb2_ahead,-0.07,0.2,2025-12-09,2026-01-01,-0.8,0.8,eb2_ahead: supply-floor rate applied
China,EB2,2026-01-02,2017,60,123,eb2_ahead,0.0,0.2,2026-01-08,2026-02-01,-0.8,0.8,eb2_ahead: supply-floor rate applied
China,EB2,2026-02-03,2017,60,123,eb2_ahead,0.0,0.2,2026-02-09,2026-03-01,-0.7,0.7,eb2_ahead: supply-floor rate applied
China,EB2,2026-03-03,2017,60,123,eb2_ahead,0.0,0.2,2026-03-09,2026-04-01,-0.8,0.8,eb2_ahead: supply-floor rate applied
China,EB2,2026-04-03,2017,60,78,eb2_ahead,0.0,0.3,2026-04-12,2026-05-01,-0.6,0.6,eb2_ahead: supply-floor rate applied
China,EB2,2024-02-22,2018,296,-244,eb3_ahead,,,,2024-03-01,,,insufficient history
China,EB2,2024-03-03,2018,312,-244,eb3_ahead,,,,2024-04-01,,,insufficient history
China,EB2,2024-04-03,2018,300,-213,eb3_ahead,,,,2024-05-01,,,insufficient history
China,EB2,2024-05-03,2018,196,-213,eb3_ahead,-1.41,3.5,2024-08-17,2024-06-01,2.5,2.5,eb3_ahead: pending deflated by 24%
China,EB2,2024-06-03,2018,228,-213,eb3_ahead,-0.91,6.3,2024-12-10,2024-07-01,5.3,5.3,eb3_ahead: pending deflated by 24%
China,EB2,2024-07-03,2018,218,-184,eb3_ahead,-0.9,6.3,2025-01-11,2024-08-01,5.4,5.4,eb3_ahead: pending deflated by 20%
China,EB2,2024-08-03,2018,186,-184,eb3_ahead,-0.11,44.7,2028-04-25,2024-09-01,43.8,43.8,eb3_ahead: pending deflated by 20%
China,EB2,2024-09-03,2018,146,-184,eb3_ahead,-0.89,4.3,2025-01-11,2024-10-01,3.4,3.4,eb3_ahead: pending deflated by 20%
China,EB2,2024-10-03,2018,145,-10,near_parity,-0.79,6.0,2025-04-03,2024-11-01,5.0,5.0,
China,EB2,2024-11-03,2018,147,-10,near_parity,-0.42,11.4,2025-10-15,2024-12-01,10.4,10.4,
China,EB2,2024-12-03,2018,140,-10,near_parity,-0.07,69.8,2030-09-26,2025-01-01,68.8,68.8,
China,EB2,2025-01-03,2018,135,-40,near_parity,-0.11,40.8,2028-05-29,2025-02-01,39.8,39.8,
China,EB2,2025-02-03,2018,109,-70,eb3_ahead,-0.41,8.0,2025-10-04,2025-03-01,7.1,7.1,eb3_ahead: pending deflated by 8%
China,EB2,2025-03-03,2018,102,-85,eb3_ahead,-0.42,7.2,2025-10-07,2025-04-01,6.2,6.2,eb3_ahead: pending deflated by 9%
China,EB2,2025-04-07,2018,105,-31,near_parity,-0.32,10.8,2026-03-02,2025-05-01,10.0,10.0,
China,EB2,2025-05-05,2018,105,-31,near_parity,-0.04,78.5,2031-11-18,2025-06-01,77.6,77.6,
China,EB2,2025-08-05,2018,124,14,near_parity,0.14,,,2025-09-01,,,queue not shrinking
China,EB2,2025-09-03,2018,90,14,near_parity,-0.1,29.4,2028-02-14,2025-10-01,28.4,28.4,
China,EB2,2025-10-02,2018,104,31,near_parity,-0.01,512.5,2068-06-17,2025-11-01,511.5,511.5,
China,EB2,2025-11-03,2018,94,31,near_parity,-0.33,9.3,2026-08-12,2025-12-01,8.3,8.3,
China,EB2,2025-12-03,2018,104,61,eb2_ahead,0.15,0.4,2025-12-14,2026-01-01,-0.6,0.6,eb2_ahead: supply-floor rate applied
China,EB2,2026-01-02,2018,100,123,eb2_ahead,-0.04,0.4,2026-01-12,2026-02-01,-0.7,0.7,eb2_ahead: supply-floor rate applied
China,EB2,2026-02-03,2018,96,123,eb2_ahead,0.02,0.3,2026-02-13,2026-03-01,-0.5,0.5,eb2_ahead: supply-floor rate applied
China,EB2,2026-03-03,2018,93,123,eb2_ahead,-0.12,0.3,2026-03-13,2026-04-01,-0.6,0.6,eb2_ahead: supply-floor rate applied
China,EB2,2026-04-03,2018,88,78,eb2_ahead,-0.13,0.5,2026-04-17,2026-05-01,-0.5,0.5,eb2_ahead: supply-floor rate applied
China,EB2,2024-02-22,2019,3740,-244,eb3_ahead,,,,2024-03-01,,,insufficient history
China,EB2,2024-03-03,2019,3056,-244,eb3_ahead,,,,2024-04-01,,,insufficient history
China,EB2,2024-04-03,2019,2426,-213,eb3_ahead,,,,2024-05-01,,,insufficient history
China,EB2,2024-05-03,2019,1537,-213,eb3_ahead,-31.03,3.3,2024-08-12,2024-06-01,2.4,2.4,eb3_ahead: pending deflated by 24% | supply-floor applied
China,EB2,2024-06-03,2019,1406,-213,eb3_ahead,-17.93,3.1,2024-09-04,2024-07-01,2.1,2.1,eb3_ahead: pending deflated by 24% | supply-floor applied
China,EB2,2024-07-03,2019,1286,-184,eb3_ahead,-12.53,2.9,2024-09-29,2024-08-01,1.9,1.9,eb3_ahead: pending deflated by 20% | supply-floor applied
China,EB2,2024-08-03,2019,963,-184,eb3_ahead,-6.24,4.0,2024-12-03,2024-09-01,3.1,3.1,eb3_ahead: pending deflated by 20%
China,EB2,2024-09-03,2019,741,-184,eb3_ahead,-7.23,2.7,2024-11-23,2024-10-01,1.7,1.7,eb3_ahead: pending deflated by 20%
China,EB2,2024-10-03,2019,728,-10,near_parity,-6.07,3.9,2025-01-31,2024-11-01,3.0,3.0,
China,EB2,2024-11-03,2019,691,-10,near_parity,-2.96,7.7,2025-06-24,2024-12-01,6.7,6.7,
China,EB2,2024-12-03,2019,668,-10,near_parity,-0.8,27.4,2027-03-15,2025-01-01,26.4,26.4,
China,EB2,2025-01-03,2019,663,-40,near_parity,-0.71,30.8,2027-07-30,2025-02-01,29.9,29.9,
China,EB2,2025-02-03,2019,618,-70,eb3_ahead,-0.79,23.6,2027-01-22,2025-03-01,22.7,22.7,eb3_ahead: pending deflated by 8%
China,EB2,2025-03-03,2019,595,-85,eb3_ahead,-0.81,21.8,2026-12-27,2025-04-01,20.9,20.9,eb3_ahead: pending deflated by 9%
China,EB2,2025-04-07,2019,603,-31,near_parity,-0.64,31.0,2027-11-07,2025-05-01,30.2,30.2,
China,EB2,2025-05-05,2019,574,-31,near_parity,-0.48,39.0,2028-08-04,2025-06-01,38.1,38.1,
China,EB2,2025-08-05,2019,567,14,near_parity,-0.18,103.1,2034-03-09,2025-09-01,102.2,102.2,
China,EB2,2025-09-03,2019,495,14,near_parity,-0.72,22.4,2027-07-17,2025-10-01,21.5,21.5,
China,EB2,2025-10-02,2019,529,31,near_parity,-0.3,57.9,2030-07-31,2025-11-01,56.9,56.9,
China,EB2,2025-11-03,2019,499,31,near_parity,-0.76,21.7,2027-08-25,2025-12-01,20.8,20.8,
China,EB2,2025-12-03,2019,502,61,eb2_ahead,0.08,1.8,2026-01-26,2026-01-01,0.8,0.8,eb2_ahead: supply-floor rate applied
China,EB2,2026-01-02,2019,509,123,eb2_ahead,-0.22,1.8,2026-02-26,2026-02-01,0.8,0.8,eb2_ahead: supply-floor rate applied
China,EB2,2026-02-03,2019,488,123,eb2_ahead,-0.12,1.7,2026-03-27,2026-03-01,0.9,0.9,eb2_ahead: supply-floor rate applied
China,EB2,2026-03-03,2019,436,123,eb2_ahead,-0.73,1.6,2026-04-19,2026-04-01,0.6,0.6,eb2_ahead: supply-floor rate applied
China,EB2,2026-04-03,2019,392,78,eb2_ahead,-1.29,2.1,2026-06-05,2026-05-01,1.1,1.1,eb2_ahead: supply-floor rate applied
China,EB2,2024-04-03,2020,307,-213,eb3_ahead,,,,2024-05-01,,,insufficient history
China,EB2,2024-05-03,2020,260,-213,eb3_ahead,,,,2024-06-01,,,insufficient history
China,EB2,2024-06-03,2020,240,-213,eb3_ahead,,,,2024-07-01,,,insufficient history
China,EB2,2024-07-03,2020,502,-184,eb3_ahead,2.14,,,2024-08-01,,,queue not shrinking
China,EB2,2024-08-03,2020,304,-184,eb3_ahead,0.48,,,2024-09-01,,,queue not shrinking
China,EB2,2024-09-03,2020,209,-184,eb3_ahead,-0.34,16.2,2026-01-09,2024-10-01,15.3,15.3,eb3_ahead: pending deflated by 20%
China,EB2,2024-10-03,2020,413,-10,near_parity,-0.97,14.0,2025-12-03,2024-11-01,13.0,13.0,
China,EB2,2024-11-03,2020,345,-10,near_parity,0.45,,,2024-12-01,,,queue not shrinking
China,EB2,2024-12-03,2020,300,-10,near_parity,1.0,,,2025-01-01,,,queue not shrinking
China,EB2,2025-01-03,2020,656,-40,near_parity,2.64,,,2025-02-01,,,queue not shrinking
China,EB2,2025-02-03,2020,558,-70,eb3_ahead,2.32,,,2025-03-01,,,queue not shrinking
China,EB2,2025-03-03,2020,694,-85,eb3_ahead,4.38,,,2025-04-01,,,queue not shrinking
China,EB2,2025-04-07,2020,1642,-31,near_parity,10.49,,,2025-05-01,,,queue not shrinking
China,EB2,2025-05-05,2020,1445,-31,near_parity,9.75,,,2025-06-01,,,queue not shrinking
China,EB2,2025-08-05,2020,1415,14,near_parity,4.65,,,2025-09-01,,,queue not shrinking
China,EB2,2025-09-03,2020,1395,14,near_parity,-1.66,27.6,2027-12-23,2025-10-01,26.7,26.7,
China,EB2,2025-10-02,2020,1499,31,near_parity,0.36,,,2025-11-01,,,queue not shrinking
China,EB2,2025-11-03,2020,1551,31,near_parity,1.51,,,2025-12-01,,,queue not shrinking
China,EB2,2025-12-03,2020,1567,61,eb2_ahead,1.89,5.6,2026-05-22,2026-01-01,4.6,4.6,eb2_ahead: supply-floor rate applied
China,EB2,2026-01-02,2020,1463,123,eb2_ahead,-0.39,5.2,2026-06-09,2026-02-01,4.2,4.2,eb2_ahead: supply-floor rate applied
China,EB2,2026-02-03,2020,1281,123,eb2_ahead,-2.93,4.6,2026-06-22,2026-03-01,3.7,3.7,eb2_ahead: supply-floor rate applied
China,EB2,2026-03-03,2020,1143,123,eb2_ahead,-4.71,4.1,2026-07-05,2026-04-01,3.1,3.1,eb2_ahead: supply-floor rate applied
China,EB2,2026-04-03,2020,978,78,eb2_ahead,-5.33,5.2,2026-09-09,2026-05-01,4.3,4.3,eb2_ahead: supply-floor rate applied
China,EB2,2025-10-02,2021,23,31,near_parity,,,,2025-11-01,,,insufficient history
China,EB2,2025-11-03,2021,353,31,near_parity,,,,2025-12-01,,,insufficient history
China,EB2,2025-12-03,2021,1027,61,eb2_ahead,,,,2026-01-01,,,insufficient history
China,EB2,2026-01-02,2021,2535,123,eb2_ahead,27.3,9.0,2026-10-04,2026-02-01,8.0,8.0,eb2_ahead: supply-floor rate applied
China,EB2,2026-02-03,2021,2559,123,eb2_ahead,23.98,9.1,2026-11-07,2026-03-01,8.2,8.2,eb2_ahead: supply-floor rate applied
China,EB2,2026-03-03,2021,2303,123,eb2_ahead,14.18,8.2,2026-11-08,2026-04-01,7.3,7.3,eb2_ahead: supply-floor rate applied
China,EB2,2026-04-03,2021,1775,78,eb2_ahead,-8.35,7.0,2026-11-01,2026-05-01,6.0,6.0,eb2_ahead: supply-floor rate applied
China,EB2,2026-02-03,2022,0,123,eb2_ahead,,,,,,,zero pending
China,EB2,2026-03-03,2022,0,123,eb2_ahead,,,,,,,zero pending
China,EB2,2026-04-03,2022,0,78,eb2_ahead,,,,,,,zero pending
China,EB2,2026-02-03,2023,0,123,eb2_ahead,,,,,,,zero pending
China,EB2,2026-03-03,2023,0,123,eb2_ahead,,,,,,,zero pending
China,EB2,2026-04-03,2023,0,78,eb2_ahead,,,,,,,zero pending
China,EB2,2026-02-03,2024,0,123,eb2_ahead,,,,,,,zero pending
China,EB2,2026-03-03,2024,0,123,eb2_ahead,,,,,,,zero pending
China,EB2,2026-04-03,2024,0,78,eb2_ahead,,,,,,,zero pending
China,EB2,2026-02-03,2025,0,123,eb2_ahead,,,,,,,zero pending
China,EB2,2026-03-03,2025,0,123,eb2_ahead,,,,,,,zero pending
China,EB2,2026-04-03,2025,0,78,eb2_ahead,,,,,,,zero pending
China,EB2,2026-02-03,2026,0,123,eb2_ahead,,,,,,,zero pending
China,EB2,2026-03-03,2026,0,123,eb2_ahead,,,,,,,zero pending
China,EB2,2026-04-03,2026,0,78,eb2_ahead,,,,,,,zero pending
China,EB3,2024-02-22,2014,20,-244,eb3_ahead,,,,2024-03-01,,,insufficient history
China,EB3,2024-03-03,2014,20,-244,eb3_ahead,,,,2024-04-01,,,insufficient history
China,EB3,2024-04-03,2014,20,-213,eb3_ahead,,,,2024-05-01,,,insufficient history
China,EB3,2024-02-22,2015,40,-244,eb3_ahead,,,,2024-03-01,,,insufficient history
China,EB3,2024-03-03,2015,35,-244,eb3_ahead,,,,2024-04-01,,,insufficient history
China,EB3,2024-04-03,2015,30,-213,eb3_ahead,,,,2024-05-01,,,insufficient history
China,EB3,2024-05-03,2015,25,-213,eb3_ahead,-0.21,3.0,2024-08-01,2024-06-01,2.0,2.0,eb3_ahead: pending deflated by 24%
China,EB3,2024-06-03,2015,35,-213,eb3_ahead,0.0,,,2024-07-01,,,queue not shrinking
China,EB3,2024-07-03,2015,25,-184,eb3_ahead,-0.05,11.9,2025-06-29,2024-08-01,10.9,10.9,eb3_ahead: pending deflated by 20%
China,EB3,2024-08-03,2015,25,-184,eb3_ahead,0.0,,,2024-09-01,,,queue not shrinking
China,EB3,2024-09-03,2015,30,-184,eb3_ahead,-0.05,14.4,2025-11-16,2024-10-01,13.5,13.5,eb3_ahead: pending deflated by 20%
China,EB3,2024-10-03,2015,30,-10,near_parity,0.05,,,2024-11-01,,,queue not shrinking
China,EB3,2024-11-03,2015,25,-10,near_parity,0.0,,,2024-12-01,,,queue not shrinking
China,EB3,2024-12-03,2015,25,-10,near_parity,-0.05,14.9,2026-03-03,2025-01-01,14.0,14.0,
China,EB3,2025-01-03,2015,25,-40,near_parity,-0.05,15.1,2026-04-08,2025-02-01,14.2,14.2,
China,EB3,2024-02-22,2016,40,-244,eb3_ahead,,,,2024-03-01,,,insufficient history
China,EB3,2024-03-03,2016,35,-244,eb3_ahead,,,,2024-04-01,,,insufficient history
China,EB3,2024-04-03,2016,40,-213,eb3_ahead,,,,2024-05-01,,,insufficient history
China,EB3,2024-05-03,2016,35,-213,eb3_ahead,-0.07,12.5,2025-05-17,2024-06-01,11.5,11.5,eb3_ahead: pending deflated by 24%
China,EB3,2024-06-03,2016,35,-213,eb3_ahead,0.0,,,2024-07-01,,,queue not shrinking
China,EB3,2024-07-03,2016,35,-184,eb3_ahead,-0.05,16.6,2025-11-21,2024-08-01,15.7,15.7,eb3_ahead: pending deflated by 20%
China,EB3,2024-08-03,2016,30,-184,eb3_ahead,-0.05,14.4,2025-10-16,2024-09-01,13.5,13.5,eb3_ahead: pending deflated by 20%
China,EB3,2024-09-03,2016,25,-184,eb3_ahead,-0.11,6.0,2025-03-04,2024-10-01,5.1,5.1,eb3_ahead: pending deflated by 20%
China,EB3,2024-10-03,2016,25,-10,near_parity,-0.11,7.6,2025-05-21,2024-11-01,6.6,6.6,
China,EB3,2024-11-03,2016,30,-10,near_parity,0.0,,,2024-12-01,,,queue not shrinking
China,EB3,2024-12-03,2016,25,-10,near_parity,0.0,,,2025-01-01,,,queue not shrinking
China,EB3,2025-01-03,2016,20,-40,near_parity,-0.05,12.1,2026-01-06,2025-02-01,11.1,11.1,
China,EB3,2025-02-03,2016,25,-70,eb3_ahead,-0.05,13.9,2026-04-03,2025-03-01,13.1,13.1,eb3_ahead: pending deflated by 8%
China,EB3,2025-03-03,2016,25,-85,eb3_ahead,0.0,,,2025-04-01,,,queue not shrinking
China,EB3,2025-04-07,2016,25,-31,near_parity,0.05,,,2025-05-01,,,queue not shrinking
China,EB3,2025-05-05,2016,25,-31,near_parity,0.0,,,2025-06-01,,,queue not shrinking
China,EB3,2025-08-05,2016,40,14,near_parity,0.1,,,2025-09-01,,,queue not shrinking
China,EB3,2025-09-03,2016,35,14,near_parity,0.07,,,2025-10-01,,,queue not shrinking
China,EB3,2025-10-02,2016,35,31,near_parity,0.07,,,2025-11-01,,,queue not shrinking
China,EB3,2025-11-03,2016,35,31,near_parity,-0.06,20.7,2027-07-26,2025-12-01,19.8,19.8,
China,EB3,2025-12-03,2016,30,61,eb2_ahead,-0.05,0.1,2025-12-06,2026-01-01,-0.9,0.9,eb2_ahead: supply-floor rate applied
China,EB3,2026-01-02,2016,25,123,eb2_ahead,-0.11,0.1,2026-01-04,2026-02-01,-0.9,0.9,eb2_ahead: supply-floor rate applied
China,EB3,2024-02-22,2017,71,-244,eb3_ahead,,,,2024-03-01,,,insufficient history
China,EB3,2024-03-03,2017,67,-244,eb3_ahead,,,,2024-04-01,,,insufficient history
China,EB3,2024-04-03,2017,67,-213,eb3_ahead,,,,2024-05-01,,,insufficient history
China,EB3,2024-05-03,2017,51,-213,eb3_ahead,-0.28,4.5,2024-09-18,2024-06-01,3.6,3.6,eb3_ahead: pending deflated by 24%
China,EB3,2024-06-03,2017,56,-213,eb3_ahead,-0.12,11.7,2025-05-26,2024-07-01,10.8,10.8,eb3_ahead: pending deflated by 24%
China,EB3,2024-07-03,2017,53,-184,eb3_ahead,-0.15,9.0,2025-04-03,2024-08-01,8.0,8.0,eb3_ahead: pending deflated by 20%
China,EB3,2024-08-03,2017,45,-184,eb3_ahead,-0.07,18.0,2026-02-02,2024-09-01,17.0,17.0,eb3_ahead: pending deflated by 20%
China,EB3,2024-09-03,2017,55,-184,eb3_ahead,-0.01,132.2,2035-09-11,2024-10-01,131.3,131.3,eb3_ahead: pending deflated by 20%
China,EB3,2024-10-03,2017,50,-10,near_parity,-0.03,50.4,2028-12-14,2024-11-01,49.4,49.4,
China,EB3,2024-11-03,2017,50,-10,near_parity,0.05,,,2024-12-01,,,queue not shrinking
China,EB3,2024-12-03,2017,50,-10,near_parity,-0.05,29.9,2027-06-01,2025-01-01,28.9,28.9,
China,EB3,2025-01-03,2017,55,-40,near_parity,0.05,,,2025-02-01,,,queue not shrinking
China,EB3,2025-02-03,2017,50,-70,eb3_ahead,0.0,,,2025-03-01,,,queue not shrinking
China,EB3,2025-03-03,2017,55,-85,eb3_ahead,0.06,,,2025-04-01,,,queue not shrinking
China,EB3,2025-04-07,2017,50,-31,near_parity,-0.05,30.9,2027-11-03,2025-05-01,30.1,30.1,
China,EB3,2025-05-05,2017,50,-31,near_parity,0.0,,,2025-06-01,,,queue not shrinking
China,EB3,2025-08-05,2017,60,14,near_parity,0.03,,,2025-09-01,,,queue not shrinking
China,EB3,2025-09-03,2017,60,14,near_parity,0.07,,,2025-10-01,,,queue not shrinking
China,EB3,2025-10-02,2017,60,31,near_parity,0.07,,,2025-11-01,,,queue not shrinking
China,EB3,2025-11-03,2017,55,31,near_parity,-0.06,32.5,2028-07-20,2025-12-01,31.6,31.6,
China,EB3,2025-12-03,2017,55,61,eb2_ahead,-0.05,0.2,2025-12-08,2026-01-01,-0.8,0.8,eb2_ahead: supply-floor rate applied
China,EB3,2026-01-02,2017,55,123,eb2_ahead,-0.05,0.2,2026-01-07,2026-02-01,-0.8,0.8,eb2_ahead: supply-floor rate applied
China,EB3,2026-02-03,2017,55,123,eb2_ahead,0.0,0.2,2026-02-08,2026-03-01,-0.7,0.7,eb2_ahead: supply-floor rate applied
China,EB3,2026-03-03,2017,50,123,eb2_ahead,-0.06,0.2,2026-03-08,2026-04-01,-0.8,0.8,eb2_ahead: supply-floor rate applied
China,EB3,2026-04-03,2017,55,78,eb2_ahead,0.0,0.3,2026-04-11,2026-05-01,-0.7,0.7,eb2_ahead: supply-floor rate applied
China,EB3,2024-02-22,2018,100,-244,eb3_ahead,,,,2024-03-01,,,insufficient history
China,EB3,2024-03-03,2018,90,-244,eb3_ahead,,,,2024-04-01,,,insufficient history
China,EB3,2024-04-03,2018,88,-213,eb3_ahead,,,,2024-05-01,,,insufficient history
China,EB3,2024-05-03,2018,81,-213,eb3_ahead,-0.27,7.6,2024-12-20,2024-06-01,6.6,6.6,eb3_ahead: pending deflated by 24%
China,EB3,2024-06-03,2018,77,-213,eb3_ahead,-0.14,13.7,2025-07-23,2024-07-01,12.7,12.7,eb3_ahead: pending deflated by 24%
China,EB3,2024-07-03,2018,81,-184,eb3_ahead,-0.08,27.5,2026-10-18,2024-08-01,26.5,26.5,eb3_ahead: pending deflated by 20%
China,EB3,2024-08-03,2018,78,-184,eb3_ahead,-0.03,62.5,2029-10-18,2024-09-01,61.5,61.5,eb3_ahead: pending deflated by 20%
China,EB3,2024-09-03,2018,76,-184,eb3_ahead,-0.01,182.7,2039-11-26,2024-10-01,181.8,181.8,eb3_ahead: pending deflated by 20%
China,EB3,2024-10-03,2018,83,-10,near_parity,0.02,,,2024-11-01,,,queue not shrinking
China,EB3,2024-11-03,2018,78,-10,near_parity,0.0,,,2024-12-01,,,queue not shrinking
China,EB3,2024-12-03,2018,75,-10,near_parity,-0.01,224.2,2043-08-10,2025-01-01,223.2,223.2,
China,EB3,2025-01-03,2018,79,-40,near_parity,-0.04,59.7,2029-12-25,2025-02-01,58.7,58.7,
China,EB3,2025-02-03,2018,81,-70,eb3_ahead,0.03,,,2025-03-01,,,queue not shrinking
China,EB3,2025-03-03,2018,84,-85,eb3_ahead,0.1,,,2025-04-01,,,queue not shrinking
China,EB3,2025-04-07,2018,78,-31,near_parity,-0.01,240.9,2045-05-04,2025-05-01,240.1,240.1,
China,EB3,2025-05-05,2018,85,-31,near_parity,0.04,,,2025-06-01,,,queue not shrinking
China,EB3,2025-08-05,2018,80,14,near_parity,-0.03,101.8,2034-01-30,2025-09-01,101.0,101.0,
China,EB3,2025-09-03,2018,66,14,near_parity,-0.08,26.9,2027-12-01,2025-10-01,26.0,26.0,
China,EB3,2025-10-02,2018,73,31,near_parity,-0.08,30.0,2028-04-01,2025-11-01,29.0,29.0,
China,EB3,2025-11-03,2018,61,31,near_parity,-0.21,9.5,2026-08-18,2025-12-01,8.5,8.5,
China,EB3,2025-12-03,2018,71,61,eb2_ahead,0.05,0.3,2025-12-10,2026-01-01,-0.7,0.7,eb2_ahead: supply-floor rate applied
China,EB3,2026-01-02,2018,55,123,eb2_ahead,-0.2,0.2,2026-01-07,2026-02-01,-0.8,0.8,eb2_ahead: supply-floor rate applied
China,EB3,2026-02-03,2018,60,123,eb2_ahead,-0.01,0.2,2026-02-09,2026-03-01,-0.7,0.7,eb2_ahead: supply-floor rate applied
China,EB3,2026-03-03,2018,61,123,eb2_ahead,-0.11,0.2,2026-03-09,2026-04-01,-0.8,0.8,eb2_ahead: supply-floor rate applied
China,EB3,2026-04-03,2018,60,78,eb2_ahead,0.05,0.3,2026-04-12,2026-05-01,-0.6,0.6,eb2_ahead: supply-floor rate applied
China,EB3,2024-02-22,2019,1495,-244,eb3_ahead,,,,2024-03-01,,,insufficient history
China,EB3,2024-03-03,2019,1207,-244,eb3_ahead,,,,2024-04-01,,,insufficient history
China,EB3,2024-04-03,2019,992,-213,eb3_ahead,,,,2024-05-01,,,insufficient history
China,EB3,2024-05-03,2019,443,-213,eb3_ahead,-14.82,1.0,2024-06-01,2024-06-01,0.0,0.0,eb3_ahead: pending deflated by 24% | supply-floor applied
China,EB3,2024-06-03,2019,587,-213,eb3_ahead,-6.74,2.2,2024-08-08,2024-07-01,1.2,1.2,eb3_ahead: pending deflated by 24%
China,EB3,2024-07-03,2019,459,-184,eb3_ahead,-5.86,2.0,2024-09-03,2024-08-01,1.1,1.1,eb3_ahead: pending deflated by 20%
China,EB3,2024-08-03,2019,363,-184,eb3_ahead,-0.87,10.9,2025-07-01,2024-09-01,10.0,10.0,eb3_ahead: pending deflated by 20%
China,EB3,2024-09-03,2019,329,-184,eb3_ahead,-2.8,3.1,2024-12-05,2024-10-01,2.1,2.1,eb3_ahead: pending deflated by 20%
China,EB3,2024-10-03,2019,324,-10,near_parity,-1.47,7.3,2025-05-11,2024-11-01,6.3,6.3,
China,EB3,2024-11-03,2019,261,-10,near_parity,-1.11,7.7,2025-06-26,2024-12-01,6.8,6.8,
China,EB3,2024-12-03,2019,228,-10,near_parity,-1.11,6.7,2025-06-26,2025-01-01,5.8,5.8,
China,EB3,2025-01-03,2019,205,-40,near_parity,-1.29,5.2,2025-06-10,2025-02-01,4.2,4.2,
China,EB3,2025-02-03,2019,192,-70,eb3_ahead,-0.75,7.8,2025-09-27,2025-03-01,6.9,6.9,eb3_ahead: pending deflated by 8%
